"Id","SalePrice"
2385,160395.947699652
2386,138399.801543383
2387,140137.728162766
2388,102188.458994235
2389,125929.226620358
2390,148690.578231582
2391,141236.048546257
2392,117280.274980799
2393,168980.653325634
2394,146202.834715183
2395,193774.358211695
2396,145084.914540091
2397,216672.352764517
2398,132490.42820233
2399,57214.8646877389
2400,58625.7307808352
2401,116080.769289636
2402,140061.400180376
2403,138967.448774914
2404,144058.445459771
2405,159960.802459469
2406,142487.744681805
2407,129612.532335263
2408,144893.704169264
2409,130166.57401794
2410,164919.955478089
2411,120159.555438814
2412,157389.634456902
2413,137184.376590469
2414,142321.250316836
2415,134750.28011653
2416,130108.763487303
2417,132273.878157334
2418,129431.802026
2419,126171.288479459
2420,126501.742667991
2421,147634.197715598
2422,108586.729074367
2423,126792.885195224
2424,149827.799871667
2425,188223.028212505
2426,124681.007847708
2427,136577.570998805
2428,175787.33841718
2429,116772.048354526
2430,130302.652128421
2431,111941.573333285
2432,147962.056578556
2433,151576.306042568
2434,141238.64986408
2435,152186.050962908
2436,111912.322833038
2437,112561.096033375
2438,126965.781261335
2439,108741.444836613
2440,119893.422061021
2441,90383.3739785302
2442,98939.2453716603
2443,116553.360948392
2444,123166.49943711
2445,84653.8892633784
2446,125948.482660668
2447,185565.939950556
2448,126028.517418805
2449,107089.651935315
2450,142528.602088442
2451,126398.279515697
2452,195595.290944246
2453,96304.8344464989
2454,119302.177135752
2455,112055.108997449
2456,138638.267407618
2457,131445.434209149
2458,117294.087520359
2459,115300.178551189
2460,135770.714492211
2461,122308.479965149
2462,138277.985658147
2463,130468.218341546
2464,158312.500548301
2465,137935.903478189
2466,119383.247970928
2467,134613.638785452
2468,72835.4600309805
2469,73469.4308609275
2470,185773.528749441
2471,222516.593407571
2472,157167.802374295
2473,111368.006322727
2474,78600.6289278503
2475,202367.198636413
2476,117515.894945047
2477,132350.664037857
2478,151550.263140725
2479,102417.143127804
2480,144936.9378879
2481,119604.91859785
2482,127937.4202505
2483,115005.124375199
2484,120747.660184277
2485,127144.186056639
2486,148052.602651488
2487,160694.583975322
2488,160056.729630842
2489,146899.790218633
2490,144830.494420834
2491,89111.3691350815
2492,186503.538494866
2493,147120.01516801
2494,147125.07169039
2495,85292.381304421
2496,245017.870043265
2497,147938.070092794
2498,113289.616218977
2499,90982.8708021997
2500,129250.110222065
2501,138457.001373452
2502,146429.313363195
2503,91901.8214028471
2504,172858.791961883
2505,225612.277660715
2506,243610.191074173
2507,273170.202254582
2508,244043.416379963
2509,219186.737288957
2510,221268.255054712
2511,178964.546900429
2512,203624.557605117
2513,210844.580067104
2514,257360.749550188
2515,146644.565214927
2516,163326.416384062
2517,142419.385247585
2518,148028.93420136
2519,222993.46816742
2520,205103.256640517
2521,190880.982464535
2522,217972.5844165
2523,125650.530155496
2524,143254.856356495
2525,148777.01230269
2526,139281.223055672
2527,119327.428901196
2528,134046.613203085
2529,140656.293368303
2530,121944.98329869
2531,250571.158292162
2532,222477.033638607
2533,195563.15564308
2534,226131.564101584
2535,298541.318432017
2536,241746.196946093
2537,222720.391858736
2538,184180.668910874
2539,186401.268585182
2540,171381.308191206
2541,185819.637315459
2542,169673.687972348
2543,124743.399813872
2544,124173.369991471
2545,132559.883126788
2546,133899.299311942
2547,135849.949218054
2548,142492.493024732
2549,152014.759533494
2550,287236.666993151
2551,137531.402688834
2552,124952.405726725
2553,76772.3888386371
2554,101985.098836377
2555,113350.559721047
2556,103929.482119904
2557,110375.515004828
2558,150686.731075759
2559,140554.500720817
2560,143031.032551571
2561,149903.795901057
2562,142194.956937281
2563,154075.310563339
2564,199035.760750887
2565,140339.154404977
2566,164614.478355137
2567,138004.500433197
2568,196300.7548539
2569,217688.318711549
2570,113929.005797602
2571,185393.411199067
2572,159204.411549431
2573,226965.959356623
2574,309404.427557662
2575,133427.937333847
2576,125254.369380178
2577,145498.181370266
2578,85580.0216030377
2579,64814.7482021248
2580,112393.518187514
2581,109382.490404221
2582,116301.680047714
2583,288946.746591967
2584,157975.071972338
2585,172475.567066574
2586,214551.041980989
2587,193462.832270564
2588,153428.176546632
2589,147048.792064124
2590,217886.401449443
2591,214282.768481129
2592,212970.506209134
2593,246104.321124378
2594,182943.764778145
2595,197937.874950171
2596,300342.467446402
2597,181551.702325962
2598,285626.494155706
2599,297607.269123849
2600,126411.543953425
2601,135766.015631437
2602,82218.8921685746
2603,97007.689759386
2604,86027.6531054936
2605,73354.1169930155
2606,148405.277732584
2607,186028.380198562
2608,192042.324725715
2609,171338.743100806
2610,110921.218348731
2611,117617.72961667
2612,154410.870362282
2613,135609.972249487
2614,130445.884595127
2615,154725.269165212
2616,141918.73953165
2617,168650.196425206
2618,181628.773105286
2619,188029.245765809
2620,183695.106937126
2621,177401.542568073
2622,179635.127211831
2623,248858.165187532
2624,284974.932887718
2625,335757.212403829
2626,166768.376769942
2627,174207.862498878
2628,519152.167025747
2629,508269.562905624
2630,393014.770032675
2631,477514.985002
2632,471229.286955582
2633,318188.459871616
2634,436210.776582723
2635,155360.441063176
2636,179185.664249477
2637,185719.888552671
2638,271289.135018744
2639,194554.738845368
2640,153506.085243971
2641,103540.893429009
2642,173093.95449281
2643,98206.494538755
2644,127977.467477587
2645,102247.568027757
2646,95824.9612680695
2647,98661.4037007583
2648,143149.113662915
2649,147247.158300644
2650,152683.997078808
2651,142843.139142833
2652,415045.978792159
2653,255891.896988605
2654,257634.488077234
2655,402129.281387314
2656,321429.440480074
2657,349212.716131561
2658,301212.894888828
2659,319443.698701819
2660,348706.473359354
2661,350435.95220833
2662,366653.174664473
2663,297994.463182778
2664,261774.754120435
2665,321739.410092868
2666,280269.317176826
2667,168134.008152815
2668,183553.379091696
2669,172762.10929357
2670,272503.496936226
2671,187325.857203375
2672,188408.031027304
2673,205304.998895027
2674,203176.422361169
2675,181663.635262538
2676,188797.462222753
2677,188218.860180926
2678,258144.922211693
2679,277183.219607456
2680,291337.821295976
2681,421086.96842442
2682,351242.627816825
2683,531137.308112708
2684,317415.057999607
2685,356108.298345784
2686,259542.774879875
2687,332998.581233325
2688,225362.217260837
2689,207365.199690741
2690,429369.891882315
2691,186615.486479003
2692,134337.192302292
2693,188852.055966501
2694,135318.558580717
2695,187809.362407552
2696,184263.127621556
2697,175857.378049143
2698,190176.879615129
2699,175371.048158173
2700,161350.399596528
2701,153898.514331206
2702,113052.918347643
2703,131024.939352641
2704,139389.22027899
2705,121739.142390598
2706,119615.062877721
2707,126406.584943066
2708,132690.79601239
2709,105151.515069648
2710,126877.566730236
2711,281312.589627322
2712,406127.75569108
2713,180486.716463949
2714,154978.199550088
2715,166295.069249354
2716,149305.072582376
2717,186122.607851868
2718,223639.260427145
2719,158213.283921378
2720,171075.190089232
2721,140846.06705317
2722,157152.666799495
2723,140317.352179324
2724,129726.427015104
2725,136298.504462915
2726,149819.137673263
2727,171462.079339467
2728,167925.468253513
2729,149841.906796283
2730,146480.361690196
2731,123776.900333238
2732,127707.828842792
2733,158912.660016848
2734,144024.06541427
2735,138102.809024574
2736,142960.720621115
2737,127003.388577266
2738,136389.526525124
2739,161888.265731266
2740,137039.076886542
2741,151297.469081966
2742,151394.12922807
2743,146137.193653906
2744,156187.981044732
2745,140334.767505725
2746,140495.791514692
2747,152022.828428404
2748,126434.658607775
2749,132131.908915649
2750,130371.23058706
2751,133689.711613756
2752,195628.029248026
2753,147568.962673182
2754,188389.78696704
2755,128273.313218652
2756,87093.2028989227
2757,63834.4722524505
2758,79643.517392392
2759,150185.204116938
2760,113992.679832655
2761,146659.242594339
2762,150385.83505799
2763,178934.299139389
2764,160247.159951604
2765,259649.672520917
2766,136842.214570286
2767,87856.5265513149
2768,134592.595533123
2769,138689.692055073
2770,153141.196212399
2771,114793.833167958
2772,120946.862379223
2773,152026.26957391
2774,137864.946180489
2775,115834.968578663
2776,138047.673204488
2777,150160.529351564
2778,110981.323975437
2779,122901.702694948
2780,92546.3004192034
2781,96736.269104458
2782,93924.628354681
2783,99313.3053628481
2784,125427.507437621
2785,131793.501385022
2786,65120.2817458174
2787,117475.857514275
2788,74286.7089465669
2789,168327.688861495
2790,84320.5187369519
2791,112802.255500772
2792,58887.1457137142
2793,164486.997499885
2794,106707.510051941
2795,125902.28315715
2796,102284.886287197
2797,171881.495363822
2798,101309.876721662
2799,114061.615538861
2800,60858.1396411006
2801,105435.977519974
2802,127805.248981215
2803,150548.714049449
2804,136582.433432747
2805,95205.0670347724
2806,81982.3521385549
2807,162735.397177234
2808,149048.634596054
2809,137196.338637567
2810,132464.483613147
2811,156419.125123808
2812,153810.963084171
2813,147704.630237744
2814,150653.230595346
2815,93486.1357070451
2816,243342.822921357
2817,146742.370466424
2818,128213.521916291
2819,175086.306713848
2820,137927.443491281
2821,107844.590192267
2822,182272.045419666
2823,269730.295059631
2824,180854.286588358
2825,154263.300020583
2826,133318.227258127
2827,135375.229633921
2828,216109.236669462
2829,180695.613439902
2830,221690.594289867
2831,178525.554172465
2832,235472.185739698
2833,286763.752733303
2834,209758.914813345
2835,214228.808646214
2836,190007.1246632
2837,153679.226383618
2838,145986.973309718
2839,181404.834435643
2840,197828.085881162
2841,202511.044821408
2842,220385.392510474
2843,151214.632314212
2844,159863.615123496
2845,126407.388980964
2846,206485.991100429
2847,192939.018501209
2848,203370.099002073
